duplicate_tracking_punishment
0.05222880481194007
0.048575301611510364
0.03735406128792874
0.012823898000132613
0.07259766052535019
0.05007838337997454
0.02308794471210764
0.05451294706891181
0.028662540956015475
0.04787759943830947
