x,y
1.502427591602393022e+03,1.088590283415732301e+03
1.514537164798721506e+03,1.097442302225176945e+03
1.529190630970607799e+03,1.100647911238980896e+03
1.542573594132490143e+03,1.107422591822425602e+03
1.556829145324032197e+03,1.112089417320054963e+03
1.571343208501560639e+03,1.115876496680024957e+03
1.586125630552566690e+03,1.113330912600500142e+03
1.600360676211133978e+03,1.118059916205753780e+03
1.615356110236260747e+03,1.117689837297861004e+03
1.628816330962730717e+03,1.124309690619099229e+03
1.637516643649941216e+03,1.136528715095086000e+03
1.645103072819344106e+03,1.149468811402982510e+03
1.656733939609706795e+03,1.158941030662735557e+03
1.662233670171838185e+03,1.172896422586431527e+03
1.671212324909562994e+03,1.184912401909846267e+03
1.680887191384247899e+03,1.196375253156242934e+03
1.694607336984706535e+03,1.202438058175556307e+03
1.709528209303454787e+03,1.203976748933184126e+03
1.721993973155581898e+03,1.212319693951761110e+03
1.736879381258299873e+03,1.214170268353275105e+03
1.751523514070734564e+03,1.210922288339209217e+03
1.765798763153430627e+03,1.206316068237326590e+03
1.779170336892969544e+03,1.199518935332338515e+03
1.791928090087479177e+03,1.191629719057702459e+03
1.804060566123082481e+03,1.182809116740087802e+03
1.812730371211392821e+03,1.170568427228025712e+03
1.817477660137513340e+03,1.156339469154718472e+03
1.827298639668562146e+03,1.145001552192122517e+03
1.837304897286778441e+03,1.133826812442227265e+03
1.847095285792145205e+03,1.122462469394167556e+03
1.853188535069034288e+03,1.108755817240935812e+03
1.864901289250850368e+03,1.099385044088396626e+03
1.879323580443291576e+03,1.095262239610807455e+03
1.890483937938831104e+03,1.085239943438185492e+03
1.904869611881434594e+03,1.080991133579283996e+03
1.917982409755360777e+03,1.073707279385414040e+03
1.931164742642847614e+03,1.066550038321744296e+03
1.946150254700477490e+03,1.065890926517394973e+03
1.961083902899109944e+03,1.064481617651504166e+03
1.975832320227469381e+03,1.061745893559321303e+03
1.989777641385550851e+03,1.056220677020762423e+03
2.000000000000000000e+03,1.052913010507245872e+03
2.000000000000000000e+03,1.043459473995203552e+03
2.000000000000000000e+03,1.037583266315418086e+03
2.000000000000000000e+03,1.038860156865126328e+03
2.000000000000000000e+03,1.036417536853489537e+03
2.000000000000000000e+03,1.038217797880944090e+03
2.000000000000000000e+03,1.032720316061952644e+03
2.000000000000000000e+03,1.034927229704262345e+03
2.000000000000000000e+03,1.041918875396038629e+03
2.000000000000000000e+03,1.044804059884688968e+03
2.000000000000000000e+03,1.051714872577308597e+03
2.000000000000000000e+03,1.051897495398777892e+03
2.000000000000000000e+03,1.058140002175769951e+03
2.000000000000000000e+03,1.068666378222259254e+03
2.000000000000000000e+03,1.079894651761008163e+03
2.000000000000000000e+03,1.094170645679003428e+03
2.000000000000000000e+03,1.108221022767519571e+03
2.000000000000000000e+03,1.121513144958237490e+03
2.000000000000000000e+03,1.133021701433060571e+03
2.000000000000000000e+03,1.147667041467167110e+03
2.000000000000000000e+03,1.161773077382147449e+03
2.000000000000000000e+03,1.174944179249908984e+03
2.000000000000000000e+03,1.189943922352158552e+03
2.000000000000000000e+03,1.204943498840364327e+03
2.000000000000000000e+03,1.219927878860192322e+03
1.994714306296573113e+03,1.233965736320415772e+03
1.996983811687251091e+03,1.248793053855347125e+03
1.992894928623475607e+03,1.263224998814041101e+03
1.985416067574170711e+03,1.276227561538565396e+03
1.981602013154016731e+03,1.290734559466465726e+03
1.982620593158658494e+03,1.305699935999454965e+03
1.980530398001601952e+03,1.320553591583364778e+03
1.972973124489954671e+03,1.333510736989284851e+03
