x,y
1.538591237278257950e+03,1.414731505555986587e+03
1.548134235882190524e+03,1.426304369404029558e+03
1.561662705687571815e+03,1.432783605834727723e+03
1.571080371274376375e+03,1.444458689341714717e+03
1.579292420390728694e+03,1.457011069566621018e+03
1.590169884097128033e+03,1.467339708553242872e+03
1.599374375712686060e+03,1.479183581825915326e+03
1.608769488592555490e+03,1.490876821495677859e+03
1.618197946037783822e+03,1.502543191548248615e+03
1.631775978328743577e+03,1.508917910295429010e+03
1.646733486460692347e+03,1.510046161367967670e+03
1.660795634101993301e+03,1.515266889642284923e+03
1.675711593426069385e+03,1.516852499128415047e+03
1.689615801217055150e+03,1.511224621579543737e+03
1.702676808178853889e+03,1.503848301552332032e+03
1.713950382064942232e+03,1.493953528597134664e+03
1.725092997563001973e+03,1.483911510878449008e+03
1.736962408350789019e+03,1.474739974063347290e+03
1.748780647411347900e+03,1.465502592101585606e+03
1.758664345940520434e+03,1.454219307855213401e+03
1.771061787919318704e+03,1.445775171879145091e+03
1.781933217842252816e+03,1.435440182211480533e+03
1.794270446777332609e+03,1.426908313588287228e+03
1.804985645942974088e+03,1.416411432773462593e+03
1.816421036979264272e+03,1.406704124606564164e+03
1.831136305712886724e+03,1.403795367810736252e+03
1.843396787633384520e+03,1.395153574994593100e+03
1.854039296173512184e+03,1.384583002069093254e+03
1.867746132264070866e+03,1.378490166572663156e+03
1.877162770700067767e+03,1.366814254592620500e+03
1.880894055253924535e+03,1.352285747595060457e+03
1.888947991636808865e+03,1.339631336951318417e+03
1.894222100419980734e+03,1.325589122861536453e+03
1.898034473534465633e+03,1.311081683003451417e+03
1.894364992819716917e+03,1.296537443206057787e+03
1.897883710131784028e+03,1.281955995113438121e+03
1.903120209011022098e+03,1.267899712550550475e+03
1.908683056025500264e+03,1.253969359608377317e+03
1.911232325652670397e+03,1.239187572694475875e+03
1.909144332621945523e+03,1.224333607395484250e+03
1.908639785069809477e+03,1.209342095404773090e+03
1.913201811353809035e+03,1.195052661679670564e+03
1.910578104891092607e+03,1.180283905320467511e+03
1.910433228148297076e+03,1.165284604979138294e+03
1.903079054232347289e+03,1.152211115543874257e+03
1.901687140319308583e+03,1.137275835979745352e+03
1.907127455868290326e+03,1.123297174859040297e+03
1.918140778583676138e+03,1.113113525082719207e+03
1.926167116257573070e+03,1.100441591388740790e+03
1.931812205795675027e+03,1.086544362740308316e+03
1.936317612587134590e+03,1.072236976198963021e+03
1.937034044345719622e+03,1.057254095116364397e+03
1.934875697682955888e+03,1.042410189306796156e+03
1.939497341794468412e+03,1.028139926320203358e+03
1.950279006568278646e+03,1.017711325996805158e+03
1.962915030855151372e+03,1.009628573357910113e+03
1.977855730985700120e+03,1.008296102116560519e+03
1.992248213424639971e+03,1.012521791320088141e+03
2.000000000000000000e+03,1.012965337044881153e+03
2.000000000000000000e+03,1.019330526135175887e+03
2.000000000000000000e+03,1.024334321868155484e+03
2.000000000000000000e+03,1.028907804095398205e+03
2.000000000000000000e+03,1.037928035172323916e+03
2.000000000000000000e+03,1.048175901422029028e+03
2.000000000000000000e+03,1.052365655325346552e+03
2.000000000000000000e+03,1.055037166225542251e+03
2.000000000000000000e+03,1.057961237181742490e+03
2.000000000000000000e+03,1.063673978617656758e+03
2.000000000000000000e+03,1.065768600861884124e+03
2.000000000000000000e+03,1.066526680872965471e+03
2.000000000000000000e+03,1.062990927312621579e+03
2.000000000000000000e+03,1.065795680962481356e+03
2.000000000000000000e+03,1.067060995539628266e+03
2.000000000000000000e+03,1.074937168238218192e+03
2.000000000000000000e+03,1.082185482220526183e+03
2.000000000000000000e+03,1.093778509835341538e+03
2.000000000000000000e+03,1.108043746289733235e+03
2.000000000000000000e+03,1.121860743332644233e+03
2.000000000000000000e+03,1.136290666618807791e+03
2.000000000000000000e+03,1.146855039131257399e+03
2.000000000000000000e+03,1.159516097588554885e+03
2.000000000000000000e+03,1.167263566147575375e+03
2.000000000000000000e+03,1.179908378090350652e+03
2.000000000000000000e+03,1.190076223740708883e+03
2.000000000000000000e+03,1.204238407088879740e+03
1.998281288710287754e+03,1.219139616150651136e+03
2.000000000000000000e+03,1.233634394519674970e+03
1.998646917251994182e+03,1.248573242101635515e+03
1.995540707721382660e+03,1.263248100273077625e+03
1.995309312468690678e+03,1.278246315374783308e+03
1.992619792114119036e+03,1.293003228339978477e+03
1.997135171916525451e+03,1.307307470551295410e+03
1.995018236406459437e+03,1.322157338700414584e+03
1.993010390253730520e+03,1.337022349760853558e+03
1.985559669724576906e+03,1.350041057976204684e+03
1.973542968942729658e+03,1.359018747117601379e+03
1.960894373233926444e+03,1.367081812700569344e+03
1.946090443848979476e+03,1.369499182090112754e+03
1.931124361962761441e+03,1.370507345258958367e+03
1.916704581622511569e+03,1.366375767480561308e+03
1.902129086464585043e+03,1.369919062684360142e+03
1.887129206464707522e+03,1.369859062773764890e+03
1.873746312269829332e+03,1.376633879595546432e+03
1.858746471655564847e+03,1.376564730867005437e+03
1.844857924304043308e+03,1.370898316439473319e+03
1.830054716999171887e+03,1.368476529188495306e+03
1.815117229791974978e+03,1.367108510206597884e+03
1.800639509811980361e+03,1.363184784403121284e+03
1.786069398536830022e+03,1.359619415217505548e+03
1.772026883589599720e+03,1.354346107530975814e+03
1.757793237535137450e+03,1.349612892978867421e+03
