x,y
1.546462584031978622e+03,1.067759074287787371e+03
1.535012909621369772e+03,1.077449531237335577e+03
1.524351136415652036e+03,1.088000672981708021e+03
1.517397986583740703e+03,1.101291786833262904e+03
1.508727407627563252e+03,1.113531928195383443e+03
1.497531369283276717e+03,1.123514349013665196e+03
1.492786730003422690e+03,1.137744190829513627e+03
1.484965314104736080e+03,1.150543622587985283e+03
1.483160523737906715e+03,1.165434651153258983e+03
1.487133815761961614e+03,1.179898846619705864e+03
1.488730005920393978e+03,1.194813677392400677e+03
1.494789383967444564e+03,1.208535336828595746e+03
1.505649760416848949e+03,1.218881941265666910e+03
1.517778676642790742e+03,1.227707437919345239e+03
1.526728793230997098e+03,1.239744688978350041e+03
1.535479494247177627e+03,1.251927678419592212e+03
1.541432839654433565e+03,1.265695673134215895e+03
1.544996690392362552e+03,1.280266155896216787e+03
1.551919099472328753e+03,1.293573306324824898e+03
1.564158164056887244e+03,1.302245405153540332e+03
1.575991579411408111e+03,1.311463337733429853e+03
1.589054339464584018e+03,1.318836552757634081e+03
1.598686918094653720e+03,1.330334962601413508e+03
1.609849150497604569e+03,1.340355170572434645e+03
1.624087863368557464e+03,1.345073120951419014e+03
1.635446998121227125e+03,1.354869551815294471e+03
1.647159887881310624e+03,1.364240155502791367e+03
1.658656954553118112e+03,1.373874337250299277e+03
1.665408598716244569e+03,1.387268936949227282e+03
1.667113051976192082e+03,1.402171783626444721e+03
1.662086741193094667e+03,1.416304589431086470e+03
1.656863143829318233e+03,1.430365671558047552e+03
1.645623785395787309e+03,1.440299292348203380e+03
1.633570215065967659e+03,1.449227418820431012e+03
1.619347790919595582e+03,1.453994247053196659e+03
1.606094695163916185e+03,1.461019590666913473e+03
1.594190363411016278e+03,1.470145755552389573e+03
1.581348587766662604e+03,1.477897452031231296e+03
1.566357213369145029e+03,1.478406071410980985e+03
1.553179431943234476e+03,1.485571689087840923e+03
1.541614665502592970e+03,1.495124498997674209e+03
1.532505349869913744e+03,1.507041728906685194e+03
1.529229740457459002e+03,1.521679706327662416e+03
1.521471595171983608e+03,1.534517587061235872e+03
1.514760330450360470e+03,1.547932464095197020e+03
1.513321102876640225e+03,1.562863258581460741e+03
1.512349891704302991e+03,1.577831783854804371e+03
1.507451065079263344e+03,1.592009283553192745e+03
1.506594620912419487e+03,1.606984813707049625e+03
1.508499635012914723e+03,1.621863352656721872e+03
1.508749226672281111e+03,1.636861275979754737e+03
1.506209232424568654e+03,1.651644659530944409e+03
1.497259251100533675e+03,1.663682011162404933e+03
1.489610989215758764e+03,1.676585657551774830e+03
1.488832098193989168e+03,1.691565421527759554e+03
