Reward
-0.03843631883771928
-0.053056010869274715
-0.04748641383663801
-0.023166894804106507
0.008695222916683062
-0.06664146281833255
-0.01647501463846206
-0.07920882186857367
-0.018056876937485162
-0.06853772437478205
