duplicate_tracking_punishment
0.020026921895397037
0.02126904986377894
0.014610885686024505
0.0216283465377358
0.03520512687101791
0.013033472254922296
0.018642793489243845
0.010748409362259457
0.02175087661454957
0.016086252761089728
