duplicate_tracking_punishment
0.03337820315899506
0.010218425469218759
0.019375182980020278
0.020819504869466033
0.022689009224942828
0.01665397886643891
0.01569248002514019
0.0283214526129332
0.013999765827973153
0.014200636581159621
