x,y
3.355209826453560140e+02,1.019879994730572889e+03
3.310862036489884872e+02,1.039382116031943497e+03
3.174945117272791890e+02,1.054054059008432432e+03
3.008269066266803975e+02,1.065108060103533489e+03
2.886914157852850167e+02,1.081005539842108647e+03
2.720238106846862820e+02,1.092059540937209704e+03
2.532199597003748863e+02,1.098872410241681337e+03
2.389455433998639080e+02,1.112881016142330736e+03
2.268100525584685272e+02,1.128778495880905894e+03
2.205415600978213035e+02,1.147770757522711619e+03
2.099721712210267697e+02,1.164749803985075005e+03
1.986068583173329500e+02,1.181206707174956364e+03
1.814321614103220952e+02,1.191455111253265841e+03
1.671577451098111169e+02,1.205463717153915240e+03
1.510349893020455738e+02,1.217298274397984869e+03
1.412854675174309023e+02,1.234761001131554394e+03
1.307160786406363684e+02,1.251740047593917780e+03
1.209665568560217110e+02,1.269202774327487305e+03
1.037918599490108562e+02,1.279451178405796782e+03
8.420983266156265756e+01,1.283518635512348055e+03
6.808707685379710028e+01,1.295353192756417684e+03
5.254569356639551359e+01,1.307941497070902415e+03
3.279230867231247259e+01,1.311072596754114556e+03
1.352329194049009686e+01,1.305714892564001957e+03
-6.465688066350097074e+00,1.305051056525402828e+03
-2.634568279692300408e+01,1.307238705837425641e+03
-4.465608791671127875e+01,1.299193268350922381e+03
-6.055356765528648566e+01,1.287057777509527114e+03
-7.701047084516795849e+01,1.275692464605833266e+03
-9.568295381578177228e+01,1.268527384026235040e+03
-1.146752154575875977e+02,1.262258891565587874e+03
-1.346731413205118031e+02,1.262546921392146487e+03
-1.521358680540813282e+02,1.252797399607531815e+03
-1.700427163661991870e+02,1.243889830717716677e+03
-1.826310206806838892e+02,1.228348447430314991e+03
-1.944655779247535747e+02,1.212225691622549448e+03
-2.055195790198545751e+02,1.195558086521950599e+03
-2.214170587584297891e+02,1.183422595680555332e+03
-2.354256646590791036e+02,1.169148179380044439e+03
-2.533325129711969623e+02,1.160240610490229301e+03
-2.732940829561130727e+02,1.161479853701748425e+03
-2.928761102435612997e+02,1.165547310808299699e+03
-3.100508071505721546e+02,1.175795714886609176e+03
-3.300487330134963599e+02,1.176083744713167789e+03
-3.494150431042581886e+02,1.181078345144479272e+03
-3.689970703917064156e+02,1.185145802251030545e+03
-3.889860503985465812e+02,1.184481966212431416e+03
-4.080927723714030435e+02,1.190392395592092953e+03
-4.261638736629017217e+02,1.198961835370304470e+03
-4.457459009503499487e+02,1.203029292476855744e+03
-4.651122110411117774e+02,1.208023892908167227e+03
-4.842189330139682397e+02,1.213934322287828763e+03
-5.030227839982796354e+02,1.220747191592300396e+03
-5.221295059711360409e+02,1.226657620971961933e+03
-5.416316272725067620e+02,1.222222841975594520e+03
-5.615663799544122412e+02,1.220608643873977371e+03
-5.809326900451741267e+02,1.225603244305288854e+03
-5.976002951457728614e+02,1.236657245400389911e+03
-6.147749920527836593e+02,1.246905649478699388e+03
-6.343570193402318864e+02,1.250973106585250662e+03
-6.537233294309937719e+02,1.255967707016562144e+03
-6.737212552939179204e+02,1.256255736843120758e+03
-6.908959522009287184e+02,1.266504140921430235e+03
-7.064373354883302909e+02,1.279092445235914965e+03
-7.185728263297256717e+02,1.294989924974490123e+03
-7.328472426302366785e+02,1.308998530875139522e+03
-7.382049468203491642e+02,1.328267547606961898e+03
-7.524793631208600573e+02,1.342276153507611298e+03
-7.718456732116219428e+02,1.347270753938922780e+03
-7.885132783122206774e+02,1.358324755034023838e+03
-7.974208472020357021e+02,1.376231603346141810e+03
